pl_name,hostname,discoverymethod,disc_year,disc_facility
Kepler-644 b,Kepler-644,Transit,2016,Kepler
Kepler-644 b,Kepler-644,Transit,2016,Kepler
Kepler-644 b,Kepler-644,Transit,2016,Kepler
Kepler-644 b,Kepler-644,Transit,2016,Kepler
Kepler-644 b,Kepler-644,Transit,2016,Kepler
Kepler-644 b,Kepler-644,Transit,2016,Kepler
Kepler-644 b,Kepler-644,Transit,2016,Kepler
Kepler-644 b,Kepler-644,Transit,2016,Kepler
Kepler-644 b,Kepler-644,Transit,2016,Kepler
Kepler-645 b,Kepler-645,Transit,2016,Kepler
Kepler-645 b,Kepler-645,Transit,2016,Kepler
Kepler-645 b,Kepler-645,Transit,2016,Kepler
Kepler-645 b,Kepler-645,Transit,2016,Kepler
Kepler-645 b,Kepler-645,Transit,2016,Kepler
Kepler-645 b,Kepler-645,Transit,2016,Kepler
Kepler-645 b,Kepler-645,Transit,2016,Kepler
Kepler-645 b,Kepler-645,Transit,2016,Kepler
Kepler-645 b,Kepler-645,Transit,2016,Kepler
Kepler-645 b,Kepler-645,Transit,2016,Kepler
Kepler-646 b,Kepler-646,Transit,2016,Kepler
Kepler-646 b,Kepler-646,Transit,2016,Kepler
Kepler-646 b,Kepler-646,Transit,2016,Kepler
Kepler-646 b,Kepler-646,Transit,2016,Kepler
Kepler-646 b,Kepler-646,Transit,2016,Kepler
Kepler-646 b,Kepler-646,Transit,2016,Kepler
Kepler-646 b,Kepler-646,Transit,2016,Kepler
Kepler-646 b,Kepler-646,Transit,2016,Kepler
Kepler-646 b,Kepler-646,Transit,2016,Kepler
Kepler-646 b,Kepler-646,Transit,2016,Kepler
Kepler-647 b,Kepler-647,Transit,2016,Kepler
Kepler-647 b,Kepler-647,Transit,2016,Kepler
Kepler-647 b,Kepler-647,Transit,2016,Kepler
Kepler-647 b,Kepler-647,Transit,2016,Kepler
Kepler-647 b,Kepler-647,Transit,2016,Kepler
Kepler-647 b,Kepler-647,Transit,2016,Kepler
Kepler-647 b,Kepler-647,Transit,2016,Kepler
Kepler-647 b,Kepler-647,Transit,2016,Kepler
Kepler-647 b,Kepler-647,Transit,2016,Kepler
Kepler-647 b,Kepler-647,Transit,2016,Kepler
Kepler-647 c,Kepler-647,Transit,2020,Kepler
Kepler-647 c,Kepler-647,Transit,2020,Kepler
Kepler-647 c,Kepler-647,Transit,2020,Kepler
Kepler-647 c,Kepler-647,Transit,2020,Kepler
Kepler-647 c,Kepler-647,Transit,2020,Kepler
Kepler-647 c,Kepler-647,Transit,2020,Kepler
Kepler-647 c,Kepler-647,Transit,2020,Kepler
Kepler-647 c,Kepler-647,Transit,2020,Kepler
Kepler-648 b,Kepler-648,Transit,2016,Kepler
Kepler-648 b,Kepler-648,Transit,2016,Kepler
Kepler-648 b,Kepler-648,Transit,2016,Kepler
Kepler-648 b,Kepler-648,Transit,2016,Kepler
Kepler-648 b,Kepler-648,Transit,2016,Kepler
Kepler-648 b,Kepler-648,Transit,2016,Kepler
Kepler-648 b,Kepler-648,Transit,2016,Kepler
Kepler-648 b,Kepler-648,Transit,2016,Kepler
Kepler-648 b,Kepler-648,Transit,2016,Kepler
Kepler-648 b,Kepler-648,Transit,2016,Kepler
Kepler-649 b,Kepler-649,Transit,2016,Kepler
Kepler-649 b,Kepler-649,Transit,2016,Kepler
Kepler-649 b,Kepler-649,Transit,2016,Kepler
Kepler-649 b,Kepler-649,Transit,2016,Kepler
Kepler-649 b,Kepler-649,Transit,2016,Kepler
Kepler-649 b,Kepler-649,Transit,2016,Kepler
Kepler-649 b,Kepler-649,Transit,2016,Kepler
Kepler-649 b,Kepler-649,Transit,2016,Kepler
Kepler-649 b,Kepler-649,Transit,2016,Kepler
Kepler-649 b,Kepler-649,Transit,2016,Kepler
Kepler-65 b,Kepler-65,Transit,2012,Kepler
Kepler-65 b,Kepler-65,Transit,2012,Kepler
Kepler-65 b,Kepler-65,Transit,2012,Kepler
Kepler-65 b,Kepler-65,Transit,2012,Kepler
Kepler-65 b,Kepler-65,Transit,2012,Kepler
Kepler-65 b,Kepler-65,Transit,2012,Kepler
Kepler-65 b,Kepler-65,Transit,2012,Kepler
Kepler-65 b,Kepler-65,Transit,2012,Kepler
Kepler-65 b,Kepler-65,Transit,2012,Kepler
Kepler-65 b,Kepler-65,Transit,2012,Kepler
Kepler-65 b,Kepler-65,Transit,2012,Kepler
Kepler-65 b,Kepler-65,Transit,2012,Kepler
Kepler-65 b,Kepler-65,Transit,2012,Kepler
Kepler-65 c,Kepler-65,Transit,2012,Kepler
Kepler-65 c,Kepler-65,Transit,2012,Kepler
Kepler-65 c,Kepler-65,Transit,2012,Kepler
Kepler-65 c,Kepler-65,Transit,2012,Kepler
Kepler-65 c,Kepler-65,Transit,2012,Kepler
Kepler-65 c,Kepler-65,Transit,2012,Kepler
Kepler-65 c,Kepler-65,Transit,2012,Kepler
Kepler-65 c,Kepler-65,Transit,2012,Kepler
Kepler-65 c,Kepler-65,Transit,2012,Kepler
Kepler-65 c,Kepler-65,Transit,2012,Kepler
Kepler-65 c,Kepler-65,Transit,2012,Kepler
Kepler-65 c,Kepler-65,Transit,2012,Kepler
Kepler-65 c,Kepler-65,Transit,2012,Kepler
Kepler-65 c,Kepler-65,Transit,2012,Kepler
Kepler-65 c,Kepler-65,Transit,2012,Kepler
Kepler-65 d,Kepler-65,Transit,2012,Kepler
Kepler-65 d,Kepler-65,Transit,2012,Kepler
Kepler-65 d,Kepler-65,Transit,2012,Kepler
Kepler-65 d,Kepler-65,Transit,2012,Kepler
Kepler-65 d,Kepler-65,Transit,2012,Kepler
Kepler-65 d,Kepler-65,Transit,2012,Kepler
Kepler-65 d,Kepler-65,Transit,2012,Kepler
Kepler-65 d,Kepler-65,Transit,2012,Kepler
Kepler-65 d,Kepler-65,Transit,2012,Kepler
Kepler-65 d,Kepler-65,Transit,2012,Kepler
Kepler-65 d,Kepler-65,Transit,2012,Kepler
Kepler-65 d,Kepler-65,Transit,2012,Kepler
Kepler-65 d,Kepler-65,Transit,2012,Kepler
Kepler-65 d,Kepler-65,Transit,2012,Kepler
Kepler-65 e,Kepler-65,Radial Velocity,2019,W. M. Keck Observatory
Kepler-650 b,Kepler-650,Transit,2016,Kepler
Kepler-650 b,Kepler-650,Transit,2016,Kepler
Kepler-650 b,Kepler-650,Transit,2016,Kepler
Kepler-650 b,Kepler-650,Transit,2016,Kepler
Kepler-650 b,Kepler-650,Transit,2016,Kepler
Kepler-650 b,Kepler-650,Transit,2016,Kepler
Kepler-650 b,Kepler-650,Transit,2016,Kepler
Kepler-650 b,Kepler-650,Transit,2016,Kepler
Kepler-651 b,Kepler-651,Transit,2016,Kepler
Kepler-651 b,Kepler-651,Transit,2016,Kepler
Kepler-651 b,Kepler-651,Transit,2016,Kepler
Kepler-651 b,Kepler-651,Transit,2016,Kepler
Kepler-651 b,Kepler-651,Transit,2016,Kepler
Kepler-651 b,Kepler-651,Transit,2016,Kepler
Kepler-651 b,Kepler-651,Transit,2016,Kepler
Kepler-651 b,Kepler-651,Transit,2016,Kepler
Kepler-651 b,Kepler-651,Transit,2016,Kepler
Kepler-652 b,Kepler-652,Transit,2016,Kepler
Kepler-652 b,Kepler-652,Transit,2016,Kepler
Kepler-652 b,Kepler-652,Transit,2016,Kepler
Kepler-652 b,Kepler-652,Transit,2016,Kepler
Kepler-652 b,Kepler-652,Transit,2016,Kepler
Kepler-652 b,Kepler-652,Transit,2016,Kepler
Kepler-652 b,Kepler-652,Transit,2016,Kepler
Kepler-652 b,Kepler-652,Transit,2016,Kepler
Kepler-652 b,Kepler-652,Transit,2016,Kepler
Kepler-652 b,Kepler-652,Transit,2016,Kepler
Kepler-653 b,Kepler-653,Transit,2016,Kepler
Kepler-653 b,Kepler-653,Transit,2016,Kepler
Kepler-653 b,Kepler-653,Transit,2016,Kepler
Kepler-653 b,Kepler-653,Transit,2016,Kepler
Kepler-653 b,Kepler-653,Transit,2016,Kepler
Kepler-653 b,Kepler-653,Transit,2016,Kepler
Kepler-653 b,Kepler-653,Transit,2016,Kepler
Kepler-653 b,Kepler-653,Transit,2016,Kepler
Kepler-653 b,Kepler-653,Transit,2016,Kepler
Kepler-653 b,Kepler-653,Transit,2016,Kepler
Kepler-653 c,Kepler-653,Transit,2016,Kepler
Kepler-653 c,Kepler-653,Transit,2016,Kepler
Kepler-653 c,Kepler-653,Transit,2016,Kepler
Kepler-653 c,Kepler-653,Transit,2016,Kepler
Kepler-653 c,Kepler-653,Transit,2016,Kepler
Kepler-653 c,Kepler-653,Transit,2016,Kepler
Kepler-653 c,Kepler-653,Transit,2016,Kepler
Kepler-653 c,Kepler-653,Transit,2016,Kepler
Kepler-653 c,Kepler-653,Transit,2016,Kepler
Kepler-654 b,Kepler-654,Transit,2016,Kepler
Kepler-654 b,Kepler-654,Transit,2016,Kepler
Kepler-654 b,Kepler-654,Transit,2016,Kepler
Kepler-654 b,Kepler-654,Transit,2016,Kepler
Kepler-654 b,Kepler-654,Transit,2016,Kepler
Kepler-654 b,Kepler-654,Transit,2016,Kepler
Kepler-654 b,Kepler-654,Transit,2016,Kepler
Kepler-654 b,Kepler-654,Transit,2016,Kepler
Kepler-654 b,Kepler-654,Transit,2016,Kepler
Kepler-654 b,Kepler-654,Transit,2016,Kepler
Kepler-655 b,Kepler-655,Transit,2016,Kepler
Kepler-655 b,Kepler-655,Transit,2016,Kepler
Kepler-655 b,Kepler-655,Transit,2016,Kepler
Kepler-655 b,Kepler-655,Transit,2016,Kepler
Kepler-655 b,Kepler-655,Transit,2016,Kepler
Kepler-655 b,Kepler-655,Transit,2016,Kepler
Kepler-655 b,Kepler-655,Transit,2016,Kepler
Kepler-655 b,Kepler-655,Transit,2016,Kepler
Kepler-655 b,Kepler-655,Transit,2016,Kepler
Kepler-655 b,Kepler-655,Transit,2016,Kepler
Kepler-656 b,Kepler-656,Transit,2016,Kepler
Kepler-656 b,Kepler-656,Transit,2016,Kepler
Kepler-656 b,Kepler-656,Transit,2016,Kepler
Kepler-656 b,Kepler-656,Transit,2016,Kepler
Kepler-656 b,Kepler-656,Transit,2016,Kepler
Kepler-656 b,Kepler-656,Transit,2016,Kepler
Kepler-656 b,Kepler-656,Transit,2016,Kepler
Kepler-656 b,Kepler-656,Transit,2016,Kepler
Kepler-656 b,Kepler-656,Transit,2016,Kepler
Kepler-656 b,Kepler-656,Transit,2016,Kepler
Kepler-656 c,Kepler-656,Transit,2023,Kepler
Kepler-656 c,Kepler-656,Transit,2023,Kepler
Kepler-656 c,Kepler-656,Transit,2023,Kepler
Kepler-656 c,Kepler-656,Transit,2023,Kepler
Kepler-656 c,Kepler-656,Transit,2023,Kepler
Kepler-656 c,Kepler-656,Transit,2023,Kepler
Kepler-656 c,Kepler-656,Transit,2023,Kepler
Kepler-657 b,Kepler-657,Transit,2016,Kepler
Kepler-657 b,Kepler-657,Transit,2016,Kepler
Kepler-657 b,Kepler-657,Transit,2016,Kepler
Kepler-657 b,Kepler-657,Transit,2016,Kepler
Kepler-657 b,Kepler-657,Transit,2016,Kepler
Kepler-657 b,Kepler-657,Transit,2016,Kepler
Kepler-657 b,Kepler-657,Transit,2016,Kepler
Kepler-657 b,Kepler-657,Transit,2016,Kepler
Kepler-657 b,Kepler-657,Transit,2016,Kepler
Kepler-658 b,Kepler-658,Transit,2016,Kepler
Kepler-658 b,Kepler-658,Transit,2016,Kepler
Kepler-658 b,Kepler-658,Transit,2016,Kepler
Kepler-658 b,Kepler-658,Transit,2016,Kepler
Kepler-658 b,Kepler-658,Transit,2016,Kepler
Kepler-658 b,Kepler-658,Transit,2016,Kepler
Kepler-658 b,Kepler-658,Transit,2016,Kepler
Kepler-658 b,Kepler-658,Transit,2016,Kepler
Kepler-658 b,Kepler-658,Transit,2016,Kepler
Kepler-658 b,Kepler-658,Transit,2016,Kepler
Kepler-659 b,Kepler-659,Transit,2016,Kepler
Kepler-659 b,Kepler-659,Transit,2016,Kepler
Kepler-659 b,Kepler-659,Transit,2016,Kepler
Kepler-659 b,Kepler-659,Transit,2016,Kepler
Kepler-659 b,Kepler-659,Transit,2016,Kepler
Kepler-659 b,Kepler-659,Transit,2016,Kepler
Kepler-659 b,Kepler-659,Transit,2016,Kepler
Kepler-659 b,Kepler-659,Transit,2016,Kepler
Kepler-659 b,Kepler-659,Transit,2016,Kepler
Kepler-659 b,Kepler-659,Transit,2016,Kepler
Kepler-66 b,Kepler-66,Transit,2013,Kepler
Kepler-66 b,Kepler-66,Transit,2013,Kepler
Kepler-66 b,Kepler-66,Transit,2013,Kepler
Kepler-66 b,Kepler-66,Transit,2013,Kepler
Kepler-66 b,Kepler-66,Transit,2013,Kepler
Kepler-66 b,Kepler-66,Transit,2013,Kepler
Kepler-66 b,Kepler-66,Transit,2013,Kepler
Kepler-66 b,Kepler-66,Transit,2013,Kepler
Kepler-66 b,Kepler-66,Transit,2013,Kepler
Kepler-66 b,Kepler-66,Transit,2013,Kepler
Kepler-66 b,Kepler-66,Transit,2013,Kepler
Kepler-660 b,Kepler-660,Transit,2016,Kepler
Kepler-660 b,Kepler-660,Transit,2016,Kepler
Kepler-660 b,Kepler-660,Transit,2016,Kepler
Kepler-660 b,Kepler-660,Transit,2016,Kepler
Kepler-660 b,Kepler-660,Transit,2016,Kepler
Kepler-660 b,Kepler-660,Transit,2016,Kepler
Kepler-660 b,Kepler-660,Transit,2016,Kepler
Kepler-660 b,Kepler-660,Transit,2016,Kepler
Kepler-660 b,Kepler-660,Transit,2016,Kepler
Kepler-661 b,Kepler-661,Transit,2016,Kepler
Kepler-661 b,Kepler-661,Transit,2016,Kepler
Kepler-661 b,Kepler-661,Transit,2016,Kepler
Kepler-661 b,Kepler-661,Transit,2016,Kepler
Kepler-661 b,Kepler-661,Transit,2016,Kepler
Kepler-661 b,Kepler-661,Transit,2016,Kepler
Kepler-661 b,Kepler-661,Transit,2016,Kepler
Kepler-661 b,Kepler-661,Transit,2016,Kepler
Kepler-661 b,Kepler-661,Transit,2016,Kepler
Kepler-661 b,Kepler-661,Transit,2016,Kepler
Kepler-662 b,Kepler-662,Transit,2016,Kepler
Kepler-662 b,Kepler-662,Transit,2016,Kepler
Kepler-662 b,Kepler-662,Transit,2016,Kepler
Kepler-662 b,Kepler-662,Transit,2016,Kepler
Kepler-662 b,Kepler-662,Transit,2016,Kepler
Kepler-662 b,Kepler-662,Transit,2016,Kepler
Kepler-662 b,Kepler-662,Transit,2016,Kepler
Kepler-662 b,Kepler-662,Transit,2016,Kepler
Kepler-662 b,Kepler-662,Transit,2016,Kepler
Kepler-662 b,Kepler-662,Transit,2016,Kepler
Kepler-663 b,Kepler-663,Transit,2016,Kepler
Kepler-663 b,Kepler-663,Transit,2016,Kepler
Kepler-663 b,Kepler-663,Transit,2016,Kepler
Kepler-663 b,Kepler-663,Transit,2016,Kepler
Kepler-663 b,Kepler-663,Transit,2016,Kepler
Kepler-663 b,Kepler-663,Transit,2016,Kepler
Kepler-663 b,Kepler-663,Transit,2016,Kepler
Kepler-663 b,Kepler-663,Transit,2016,Kepler
Kepler-663 b,Kepler-663,Transit,2016,Kepler
Kepler-663 b,Kepler-663,Transit,2016,Kepler
Kepler-664 b,Kepler-664,Transit,2016,Kepler
Kepler-664 b,Kepler-664,Transit,2016,Kepler
Kepler-664 b,Kepler-664,Transit,2016,Kepler
Kepler-664 b,Kepler-664,Transit,2016,Kepler
Kepler-664 b,Kepler-664,Transit,2016,Kepler
Kepler-664 b,Kepler-664,Transit,2016,Kepler
Kepler-664 b,Kepler-664,Transit,2016,Kepler
Kepler-664 b,Kepler-664,Transit,2016,Kepler
Kepler-664 b,Kepler-664,Transit,2016,Kepler
Kepler-664 b,Kepler-664,Transit,2016,Kepler
Kepler-665 b,Kepler-665,Transit,2016,Kepler
Kepler-665 b,Kepler-665,Transit,2016,Kepler
Kepler-665 b,Kepler-665,Transit,2016,Kepler
Kepler-665 b,Kepler-665,Transit,2016,Kepler
Kepler-665 b,Kepler-665,Transit,2016,Kepler
Kepler-665 b,Kepler-665,Transit,2016,Kepler
Kepler-665 b,Kepler-665,Transit,2016,Kepler
Kepler-665 b,Kepler-665,Transit,2016,Kepler
Kepler-665 b,Kepler-665,Transit,2016,Kepler
Kepler-665 b,Kepler-665,Transit,2016,Kepler
Kepler-666 b,Kepler-666,Transit,2016,Kepler
Kepler-666 b,Kepler-666,Transit,2016,Kepler
Kepler-666 b,Kepler-666,Transit,2016,Kepler
Kepler-666 b,Kepler-666,Transit,2016,Kepler
Kepler-666 b,Kepler-666,Transit,2016,Kepler
Kepler-666 b,Kepler-666,Transit,2016,Kepler
Kepler-666 b,Kepler-666,Transit,2016,Kepler
Kepler-666 b,Kepler-666,Transit,2016,Kepler
Kepler-666 b,Kepler-666,Transit,2016,Kepler
Kepler-666 b,Kepler-666,Transit,2016,Kepler
Kepler-667 b,Kepler-667,Transit,2016,Kepler
Kepler-667 b,Kepler-667,Transit,2016,Kepler
Kepler-667 b,Kepler-667,Transit,2016,Kepler
Kepler-667 b,Kepler-667,Transit,2016,Kepler
Kepler-667 b,Kepler-667,Transit,2016,Kepler
Kepler-667 b,Kepler-667,Transit,2016,Kepler
Kepler-667 b,Kepler-667,Transit,2016,Kepler
Kepler-667 b,Kepler-667,Transit,2016,Kepler
Kepler-667 b,Kepler-667,Transit,2016,Kepler
Kepler-667 b,Kepler-667,Transit,2016,Kepler
Kepler-668 b,Kepler-668,Transit,2016,Kepler
Kepler-668 b,Kepler-668,Transit,2016,Kepler
Kepler-668 b,Kepler-668,Transit,2016,Kepler
Kepler-668 b,Kepler-668,Transit,2016,Kepler
Kepler-668 b,Kepler-668,Transit,2016,Kepler
Kepler-668 b,Kepler-668,Transit,2016,Kepler
Kepler-668 b,Kepler-668,Transit,2016,Kepler
Kepler-668 b,Kepler-668,Transit,2016,Kepler
Kepler-668 b,Kepler-668,Transit,2016,Kepler
Kepler-668 b,Kepler-668,Transit,2016,Kepler
Kepler-669 b,Kepler-669,Transit,2016,Kepler
Kepler-669 b,Kepler-669,Transit,2016,Kepler
Kepler-669 b,Kepler-669,Transit,2016,Kepler
Kepler-669 b,Kepler-669,Transit,2016,Kepler
Kepler-669 b,Kepler-669,Transit,2016,Kepler
Kepler-669 b,Kepler-669,Transit,2016,Kepler
Kepler-669 b,Kepler-669,Transit,2016,Kepler
Kepler-669 b,Kepler-669,Transit,2016,Kepler
Kepler-669 b,Kepler-669,Transit,2016,Kepler
Kepler-669 b,Kepler-669,Transit,2016,Kepler
Kepler-67 b,Kepler-67,Transit,2013,Kepler
Kepler-67 b,Kepler-67,Transit,2013,Kepler
Kepler-67 b,Kepler-67,Transit,2013,Kepler
Kepler-67 b,Kepler-67,Transit,2013,Kepler
Kepler-67 b,Kepler-67,Transit,2013,Kepler
Kepler-67 b,Kepler-67,Transit,2013,Kepler
Kepler-67 b,Kepler-67,Transit,2013,Kepler
Kepler-67 b,Kepler-67,Transit,2013,Kepler
Kepler-67 b,Kepler-67,Transit,2013,Kepler
Kepler-67 b,Kepler-67,Transit,2013,Kepler
Kepler-67 b,Kepler-67,Transit,2013,Kepler
Kepler-670 b,Kepler-670,Transit,2016,Kepler
Kepler-670 b,Kepler-670,Transit,2016,Kepler
Kepler-670 b,Kepler-670,Transit,2016,Kepler
Kepler-670 b,Kepler-670,Transit,2016,Kepler
Kepler-670 b,Kepler-670,Transit,2016,Kepler
Kepler-670 b,Kepler-670,Transit,2016,Kepler
Kepler-670 b,Kepler-670,Transit,2016,Kepler
Kepler-670 b,Kepler-670,Transit,2016,Kepler
Kepler-670 b,Kepler-670,Transit,2016,Kepler
Kepler-670 b,Kepler-670,Transit,2016,Kepler
Kepler-670 b,Kepler-670,Transit,2016,Kepler
Kepler-671 b,Kepler-671,Transit,2016,Kepler
Kepler-671 b,Kepler-671,Transit,2016,Kepler
Kepler-671 b,Kepler-671,Transit,2016,Kepler
Kepler-671 b,Kepler-671,Transit,2016,Kepler
Kepler-671 b,Kepler-671,Transit,2016,Kepler
Kepler-671 b,Kepler-671,Transit,2016,Kepler
Kepler-671 b,Kepler-671,Transit,2016,Kepler
Kepler-671 b,Kepler-671,Transit,2016,Kepler
Kepler-671 b,Kepler-671,Transit,2016,Kepler
Kepler-671 b,Kepler-671,Transit,2016,Kepler
Kepler-672 b,Kepler-672,Transit,2016,Kepler
Kepler-672 b,Kepler-672,Transit,2016,Kepler
Kepler-672 b,Kepler-672,Transit,2016,Kepler
Kepler-672 b,Kepler-672,Transit,2016,Kepler
Kepler-672 b,Kepler-672,Transit,2016,Kepler
Kepler-672 b,Kepler-672,Transit,2016,Kepler
Kepler-672 b,Kepler-672,Transit,2016,Kepler
Kepler-672 b,Kepler-672,Transit,2016,Kepler
Kepler-672 b,Kepler-672,Transit,2016,Kepler
Kepler-672 b,Kepler-672,Transit,2016,Kepler
Kepler-673 b,Kepler-673,Transit,2016,Kepler
Kepler-673 b,Kepler-673,Transit,2016,Kepler
Kepler-673 b,Kepler-673,Transit,2016,Kepler
Kepler-673 b,Kepler-673,Transit,2016,Kepler
Kepler-673 b,Kepler-673,Transit,2016,Kepler
Kepler-673 b,Kepler-673,Transit,2016,Kepler
Kepler-673 b,Kepler-673,Transit,2016,Kepler
Kepler-673 b,Kepler-673,Transit,2016,Kepler
Kepler-673 b,Kepler-673,Transit,2016,Kepler
Kepler-673 b,Kepler-673,Transit,2016,Kepler
Kepler-674 b,Kepler-674,Transit,2016,Kepler
Kepler-674 b,Kepler-674,Transit,2016,Kepler
Kepler-674 b,Kepler-674,Transit,2016,Kepler
Kepler-674 b,Kepler-674,Transit,2016,Kepler
Kepler-674 b,Kepler-674,Transit,2016,Kepler
Kepler-674 b,Kepler-674,Transit,2016,Kepler
Kepler-674 b,Kepler-674,Transit,2016,Kepler
Kepler-674 b,Kepler-674,Transit,2016,Kepler
Kepler-674 b,Kepler-674,Transit,2016,Kepler
Kepler-674 b,Kepler-674,Transit,2016,Kepler
Kepler-675 b,Kepler-675,Transit,2016,Kepler
Kepler-675 b,Kepler-675,Transit,2016,Kepler
Kepler-675 b,Kepler-675,Transit,2016,Kepler
Kepler-675 b,Kepler-675,Transit,2016,Kepler
Kepler-675 b,Kepler-675,Transit,2016,Kepler
Kepler-675 b,Kepler-675,Transit,2016,Kepler
Kepler-675 b,Kepler-675,Transit,2016,Kepler
Kepler-675 b,Kepler-675,Transit,2016,Kepler
Kepler-675 b,Kepler-675,Transit,2016,Kepler
Kepler-675 b,Kepler-675,Transit,2016,Kepler
Kepler-676 b,Kepler-676,Transit,2016,Kepler
Kepler-676 b,Kepler-676,Transit,2016,Kepler
Kepler-676 b,Kepler-676,Transit,2016,Kepler
Kepler-676 b,Kepler-676,Transit,2016,Kepler
Kepler-676 b,Kepler-676,Transit,2016,Kepler
Kepler-676 b,Kepler-676,Transit,2016,Kepler
Kepler-676 b,Kepler-676,Transit,2016,Kepler
Kepler-676 b,Kepler-676,Transit,2016,Kepler
Kepler-676 b,Kepler-676,Transit,2016,Kepler
Kepler-676 b,Kepler-676,Transit,2016,Kepler
Kepler-677 b,Kepler-677,Transit,2016,Kepler
Kepler-677 b,Kepler-677,Transit,2016,Kepler
Kepler-677 b,Kepler-677,Transit,2016,Kepler
Kepler-677 b,Kepler-677,Transit,2016,Kepler
Kepler-677 b,Kepler-677,Transit,2016,Kepler
Kepler-677 b,Kepler-677,Transit,2016,Kepler
Kepler-677 b,Kepler-677,Transit,2016,Kepler
Kepler-677 b,Kepler-677,Transit,2016,Kepler
Kepler-677 b,Kepler-677,Transit,2016,Kepler
Kepler-677 b,Kepler-677,Transit,2016,Kepler
Kepler-678 b,Kepler-678,Transit,2016,Kepler
Kepler-678 b,Kepler-678,Transit,2016,Kepler
Kepler-678 b,Kepler-678,Transit,2016,Kepler
Kepler-678 b,Kepler-678,Transit,2016,Kepler
Kepler-678 b,Kepler-678,Transit,2016,Kepler
Kepler-678 b,Kepler-678,Transit,2016,Kepler
Kepler-678 b,Kepler-678,Transit,2016,Kepler
Kepler-678 b,Kepler-678,Transit,2016,Kepler
Kepler-678 b,Kepler-678,Transit,2016,Kepler
Kepler-679 b,Kepler-679,Transit,2016,Kepler
Kepler-679 b,Kepler-679,Transit,2016,Kepler
Kepler-679 b,Kepler-679,Transit,2016,Kepler
Kepler-679 b,Kepler-679,Transit,2016,Kepler
Kepler-679 b,Kepler-679,Transit,2016,Kepler
Kepler-679 b,Kepler-679,Transit,2016,Kepler
Kepler-679 b,Kepler-679,Transit,2016,Kepler
Kepler-679 b,Kepler-679,Transit,2016,Kepler
Kepler-679 b,Kepler-679,Transit,2016,Kepler
Kepler-679 b,Kepler-679,Transit,2016,Kepler
Kepler-68 b,Kepler-68,Transit,2013,Kepler
Kepler-68 b,Kepler-68,Transit,2013,Kepler
Kepler-68 b,Kepler-68,Transit,2013,Kepler
Kepler-68 b,Kepler-68,Transit,2013,Kepler
Kepler-68 b,Kepler-68,Transit,2013,Kepler
Kepler-68 b,Kepler-68,Transit,2013,Kepler
Kepler-68 b,Kepler-68,Transit,2013,Kepler
Kepler-68 b,Kepler-68,Transit,2013,Kepler
Kepler-68 b,Kepler-68,Transit,2013,Kepler
Kepler-68 b,Kepler-68,Transit,2013,Kepler
Kepler-68 b,Kepler-68,Transit,2013,Kepler
Kepler-68 b,Kepler-68,Transit,2013,Kepler
Kepler-68 b,Kepler-68,Transit,2013,Kepler
Kepler-68 b,Kepler-68,Transit,2013,Kepler
Kepler-68 b,Kepler-68,Transit,2013,Kepler
Kepler-68 b,Kepler-68,Transit,2013,Kepler
Kepler-68 b,Kepler-68,Transit,2013,Kepler
Kepler-68 c,Kepler-68,Transit,2013,Kepler
Kepler-68 c,Kepler-68,Transit,2013,Kepler
Kepler-68 c,Kepler-68,Transit,2013,Kepler
Kepler-68 c,Kepler-68,Transit,2013,Kepler
Kepler-68 c,Kepler-68,Transit,2013,Kepler
Kepler-68 c,Kepler-68,Transit,2013,Kepler
Kepler-68 c,Kepler-68,Transit,2013,Kepler
Kepler-68 c,Kepler-68,Transit,2013,Kepler
Kepler-68 c,Kepler-68,Transit,2013,Kepler
Kepler-68 c,Kepler-68,Transit,2013,Kepler
Kepler-68 c,Kepler-68,Transit,2013,Kepler
Kepler-68 c,Kepler-68,Transit,2013,Kepler
Kepler-68 c,Kepler-68,Transit,2013,Kepler
Kepler-68 c,Kepler-68,Transit,2013,Kepler
Kepler-68 c,Kepler-68,Transit,2013,Kepler
Kepler-68 d,Kepler-68,Radial Velocity,2013,W. M. Keck Observatory
Kepler-68 d,Kepler-68,Radial Velocity,2013,W. M. Keck Observatory
Kepler-68 d,Kepler-68,Radial Velocity,2013,W. M. Keck Observatory
Kepler-68 d,Kepler-68,Radial Velocity,2013,W. M. Keck Observatory
Kepler-68 e,Kepler-68,Radial Velocity,2023,Roque de los Muchachos Observatory
Kepler-680 b,Kepler-680,Transit,2016,Kepler
Kepler-680 b,Kepler-680,Transit,2016,Kepler
Kepler-680 b,Kepler-680,Transit,2016,Kepler
Kepler-680 b,Kepler-680,Transit,2016,Kepler
Kepler-680 b,Kepler-680,Transit,2016,Kepler
Kepler-680 b,Kepler-680,Transit,2016,Kepler
Kepler-680 b,Kepler-680,Transit,2016,Kepler
Kepler-680 b,Kepler-680,Transit,2016,Kepler
Kepler-680 b,Kepler-680,Transit,2016,Kepler
Kepler-681 b,Kepler-681,Transit,2016,Kepler
Kepler-681 b,Kepler-681,Transit,2016,Kepler
Kepler-681 b,Kepler-681,Transit,2016,Kepler
Kepler-681 b,Kepler-681,Transit,2016,Kepler
Kepler-681 b,Kepler-681,Transit,2016,Kepler
Kepler-681 b,Kepler-681,Transit,2016,Kepler
Kepler-681 b,Kepler-681,Transit,2016,Kepler
